Station_ID,lon,lat,circular_stats_theta_rad,circular_stats_regularity,mean_peak_doy
V1039,2577911.87566,1146388.20257,1.051619,0.234938,61.224158
V1040,2599193.04641,1130881.87421,2.571488,0.748967,149.489137
V1041,2728151.40535,1206545.06083,3.795515,0.35102,220.6956
V1042,2535531.26096,1202371.69972,0.675261,0.558629,39.338618
V1043,2610144.10710,1121194.59664,2.147572,0.700422,124.857139
V1044,2757936.82516,1142195.59993,3.565547,0.676038,207.290843
V1045,2712255.90702,1215032.26530,3.432077,0.546087,199.53788
V1046,2566491.64976,1097234.07241,3.296331,0.692363,191.645782
V1047,2753906.05058,1189416.52608,3.192647,0.196601,185.703491
V1048,2667938.42451,1153330.68970,2.611923,0.324213,151.873277
V1049,2571471.58191,1189296.52832,0.151356,0.46455,8.960287
V1050,2559798.86580,1192577.10299,0.336441,0.598668,19.664797
V1051,2618329.73430,1229457.18744,0.299872,0.556114,17.546373
V1052,2833936.82047,1197112.09627,3.104557,0.581612,180.50249
V1053,2659174.44838,1156916.75829,3.532819,0.857936,205.355098
V1054,2602538.63888,1263978.01085,0.980144,0.330371,57.070646
V1055,2711456.50797,1238393.19885,4.21823,0.200927,245.156628
V1056,2558112.28412,1097086.33262,3.084317,0.528439,179.278689
V1057,2694835.60857,1220458.54605,3.092578,0.287106,179.830281
V1058,2759482.47221,1205040.33560,0.593594,0.145887,34.37162
V1059,2717094.52178,1199237.76381,3.654278,0.474339,212.394962
V1060,2523255.74218,1156044.38047,0.288036,0.62915,16.876548
V1061,2811008.93246,1180276.41753,3.157729,0.766442,183.567599
V1062,2537797.35299,1183340.44322,0.452968,0.609486,26.457794
V1063,2622534.38657,1149275.66775,3.410117,0.796762,198.22964
V1064,2649883.79698,1228168.28950,0.500946,0.355827,29.253202
V1065,2563644.81180,1168051.67251,0.449256,0.40285,26.27856
V1066,2643319.97240,1239225.46082,0.301321,0.558818,17.607512
V1067,2762176.62668,1142585.95369,3.449866,0.708455,200.558465
V1068,2586162.30135,1198091.17931,0.324001,0.400245,18.978556
V1069,2687094.50100,1275118.39033,0.774182,0.488244,45.068508
V1070,2662343.53734,1254921.42935,0.430015,0.454504,25.075229
V1071,2750313.70223,1238464.57456,3.463954,0.539944,201.367691
V1072,2644886.38813,1171791.02085,2.614554,0.801936,151.98735
V1073,2649276.94777,1259889.29864,0.322086,0.604232,18.789255
V1074,2705914.07999,1194838.54639,3.317565,0.658947,192.852565
V1075,2709745.62913,1234682.33304,4.054196,0.182476,235.550501
V1076,2556961.85971,1148854.06692,0.196637,0.425754,11.563873
V1077,2614318.71445,1216987.86747,0.456205,0.43056,26.682321
V1078,2644839.62354,1223125.40601,0.359267,0.351798,21.061642
V1079,2592502.96698,1136126.56913,2.8111,0.783167,163.407899
V1080,2656975.31298,1229019.25034,0.646883,0.308213,37.74203
V1081,2697284.01623,1244665.56346,4.399872,0.046301,256.088954
V1082,2655549.79458,1262171.15203,0.400186,0.655429,23.340134
V1083,2490008.40424,1108025.48000,0.361981,0.6875,21.130394
V1084,2505107.39541,1149277.48641,0.627021,0.640689,36.533706
V1085,2785904.66493,1190158.49618,2.847256,0.75511,165.513028
V1086,2664912.79163,1185657.01595,3.072196,0.554078,178.618138
V1087,2770515.63255,1196962.79342,2.941013,0.645938,170.977532
V1088,2590034.67850,1123976.15797,1.136459,0.357894,66.063146
V1089,2511505.33147,1165796.10170,0.560259,0.594485,32.694418
V1090,2672800.23248,1267773.59283,0.717368,0.529175,41.752968
V1091,2613486.34230,1175706.23776,0.426134,0.032243,25.7794
V1092,2666749.44250,1236648.29225,0.779498,0.261242,45.49917
V1093,2682644.22786,1219338.79820,3.444758,0.348212,200.146005
V1094,2668687.53061,1254856.47488,0.615568,0.37698,35.886701
V1095,2524936.42158,1185813.33006,0.747506,0.655792,43.500111
V1096,2596857.32905,1205425.64191,0.326778,0.415798,19.180247
V1097,2530979.83365,1165250.55111,0.347721,0.648942,20.310663
V1098,2740153.42437,1191425.54672,3.494507,0.64982,203.137321
V1099,2658887.85899,1200727.12913,3.103368,0.418439,180.38561
V1100,2700932.43079,1249009.79165,0.247084,0.12418,14.571937
V1101,2596203.91997,1165667.49498,1.089515,0.154411,63.518911
V1102,2610157.97871,1178417.69447,0.417954,0.274853,24.548683
V1103,2614549.81004,1228944.14935,0.113941,0.612854,6.827599
V1104,2573699.13527,1157494.08738,0.576595,0.204358,33.797178
V1105,2571265.61624,1179515.61750,0.248807,0.401005,14.609351
V1106,2753822.83323,1166269.29439,3.635672,0.491577,211.394768
V1107,2668152.62440,1221863.82755,3.17814,0.17878,184.467741
V1108,2728525.02222,1267267.03967,0.610697,0.093162,35.587287
V1109,2707672.33658,1212284.35977,3.327884,0.577736,193.473366
V1110,2682473.06809,1162535.49727,3.518281,0.322117,204.559162
V1111,2658757.22871,1237270.84917,0.519226,0.345135,30.322744
V1112,2739167.44686,1227560.23654,3.24449,0.393575,188.607158
V1113,2562538.90464,1152909.05430,0.896337,0.282404,52.164626
V1114,2701044.93669,1217125.32846,3.186713,0.407502,185.304459
V1115,2602300.46896,1150766.18492,2.630873,0.502378,152.987319
V1116,2700785.36960,1197975.90442,3.250313,0.657412,188.957974
V1117,2742633.96482,1232063.69491,3.417274,0.577708,198.648995
V1118,2580250.00851,1095615.14328,2.254887,0.772933,131.092797
V1119,2712067.88966,1132654.69569,4.309216,0.496482,250.548971
V1120,2640585.03016,1231899.03277,0.419713,0.552548,24.483164
V1121,2564575.37635,1133370.87180,0.976209,0.310889,56.777115
V1122,2760785.52677,1199951.63464,1.115712,0.109875,64.658007
V1123,2648270.17200,1236055.56317,0.302645,0.558847,17.684348
V1124,2697537.85380,1192930.17459,3.633247,0.392527,211.255108
V1125,2819362.86403,1162815.05883,3.256985,0.830421,189.334558
V1126,2552586.68122,1162673.33064,0.19242,0.508725,11.302864
V1127,2793131.47446,1180061.91652,2.923788,0.868989,169.962246
V1128,2778863.18260,1178321.62561,2.97604,0.67669,173.014041
V1129,2529199.63411,1184797.17920,0.448003,0.668674,26.143165
V1130,2657596.29760,1236504.25017,0.296609,0.416111,17.369276
V1131,2643858.70625,1194696.89743,2.631527,0.118462,152.529244
V1132,2722426.26256,1226687.22783,3.942635,0.430625,229.148564
V1133,2753544.09812,1144686.92029,3.86458,0.640026,224.679995
V1134,2587985.35689,1092812.81105,3.777136,0.869905,219.570398
V1135,2713177.56516,1113689.64543,4.38146,0.379021,254.738046
V1136,2589043.18069,1231825.86061,0.383899,0.504984,22.426626
V1137,2597142.85669,1213888.66817,0.269409,0.545753,15.838264
V1138,2700414.73267,1114853.16105,4.799957,0.469168,278.99637
V1139,2680182.38208,1272740.36636,0.671632,0.572391,39.090625
V1140,2552370.04660,1176927.31853,0.151634,0.508618,8.934974
V1141,2597075.07228,1087949.65415,3.804429,0.89467,221.151415
V1142,2647778.90934,1166746.54822,2.742289,0.634301,159.429845
V1143,2786544.99632,1197851.58229,2.863909,0.7399,166.490605
V1144,2562316.81000,1149704.80561,1.778009,0.201197,103.321893
V1145,2586416.81977,1160804.71664,2.604632,0.437861,151.370707
V1146,2688319.21159,1171084.75845,3.22631,0.362806,187.625621
V1147,2768194.18500,1210995.84299,3.108116,0.604036,180.700918
V1148,2571975.71688,1127754.94212,1.579724,0.408296,91.832212
V1149,2595749.46608,1241106.07327,0.521098,0.502101,30.3955
V1150,2754932.13170,1219527.94795,4.953427,0.185921,287.921159
V1151,2727253.39192,1187746.62789,3.442563,0.613801,200.132804
V1152,2555429.29663,1218772.38058,0.582744,0.54025,33.961661
V1153,2624904.61005,1240407.33601,0.341321,0.51906,19.909256
V1154,2613221.38531,1180496.92872,0.6356,0.258569,37.013337
V1155,2685553.55064,1223553.65836,3.691519,0.254431,214.555716
V1156,2624099.71256,1255015.96388,0.659237,0.351163,38.408902
V1157,2743425.71441,1257191.15890,3.661894,0.170171,212.633745
V1158,2624078.30177,1158875.39947,2.651326,0.747751,154.128547
V1159,2636628.53471,1145761.59251,3.792812,0.912814,220.480374
V1160,2619711.76044,1218356.05112,0.275893,0.421352,16.218858
V1161,2614832.35129,1110519.98342,2.679426,0.773666,155.744711
V1162,2618648.01050,1225617.38657,0.227709,0.529023,13.423684
V1163,2634538.31783,1233988.79447,0.34422,0.597509,20.092021
V1164,2689642.80671,1166079.38084,3.623126,0.301374,210.691439
V1165,2512317.29410,1119528.32521,0.214954,0.488834,12.587748
V1166,2615419.03444,1135879.41385,2.794018,0.546833,162.398498
V1167,2659034.84634,1146033.61394,2.832706,0.463239,164.709264
V1168,2715825.63264,1081363.39378,5.77402,0.161515,335.445016
V1169,2536821.27808,1179321.87959,0.259377,0.548648,15.256103
V1170,2495892.75355,1142903.85476,1.426896,0.557711,82.934417
