Station_ID,lon,lat,circular_stats_theta_rad,circular_stats_regularity,mean_peak_doy
V431,2723361.91824,1141866.84600,3.655458,0.395827,212.514459
V432,2663089.79874,1222455.66529,1.049063,0.119399,60.798346
V433,2601560.15588,1200097.27863,0.602041,0.162915,35.0602
V434,2794418.28544,1176739.17196,3.079628,0.921064,179.003474
V435,2723843.83168,1241497.43989,1.902178,0.068261,110.020254
V436,2798471.37106,1156948.62757,3.210142,0.908943,186.565903
V437,2721928.94808,1219691.93864,3.556974,0.162944,206.938127
V438,2628242.28213,1250900.75645,0.669373,0.428381,38.946272
V439,2625556.90267,1099082.29779,2.722232,0.784572,158.209369
V440,2644747.50550,1128399.55755,1.702959,0.490019,98.918085
V441,2631154.75751,1099663.26402,3.591068,0.895457,208.729002
V442,2779930.54857,1202413.39355,2.462192,0.642673,143.119986
V443,2672288.32443,1208173.31286,0.213203,0.123717,12.551751
V444,2569369.44867,1256462.09491,0.780369,0.445174,45.389105
V445,2730505.13946,1137686.93163,3.36229,0.46429,195.437725
V446,2700726.16477,1119782.22042,4.122253,0.179028,239.879867
V447,2690593.94088,1284480.07361,1.054264,0.479062,61.277142
V448,2734638.48616,1154517.54942,3.043601,0.543221,176.877151
V449,2718308.69252,1264951.09763,0.634601,0.301354,36.959415
V450,2728238.37527,1195129.26083,3.010846,0.753186,175.003894
V451,2718448.36268,1283793.44379,0.969375,0.45492,56.344759
V452,2706743.12180,1202073.68764,3.018136,0.567772,175.423348
V453,2565630.13453,1106098.41341,2.499086,0.561501,145.227732
V454,2581445.20697,1203675.87444,0.397503,0.420767,23.202013
V455,2602982.12500,1259235.52032,0.805592,0.447882,46.84999
V456,2669774.19647,1215475.61783,2.652156,0.124682,153.834018
V457,2805543.79482,1181445.99771,2.918255,0.873317,169.640984
V458,2805991.47618,1188533.61630,2.979481,0.890892,173.208202
V459,2825980.09167,1184019.73760,3.038508,0.888343,176.631543
V460,2716948.76266,1150769.80721,3.41818,0.302773,198.63627
V461,2717674.53536,1210174.67007,3.468681,0.505967,201.656032
V462,2735129.27797,1144904.97935,3.637996,0.477641,211.506325
V463,2634793.85908,1194475.09244,1.771308,0.242828,102.782554
V464,2749648.78843,1227009.70697,1.68982,0.100955,97.951903
V465,2664298.26929,1168826.87648,2.640572,0.76423,153.479121
V466,2707793.34203,1282931.41909,1.298826,0.463611,75.482185
V467,2668400.84571,1199350.34615,2.438667,0.131092,141.557119
V468,2720213.51986,1243062.38348,1.659697,0.115954,96.162244
V469,2674632.14933,1255877.94804,0.652036,0.395647,37.937615
V470,2579415.95122,1194376.90101,0.4793,0.31685,27.945359
V471,2658596.65478,1167760.98770,2.826472,0.797508,164.285151
V472,2704062.49139,1179536.75928,3.23822,0.855369,188.236482
V473,2693114.74562,1263352.01041,0.470851,0.344532,27.446882
V474,2553141.83295,1152214.25016,0.473853,0.332057,27.607582
V475,2814678.80090,1198312.83828,3.050031,0.88967,177.309451
V476,2561593.22413,1120314.86786,0.863408,0.417196,50.192115
V477,2737575.11756,1233789.09304,2.791897,0.269123,162.247526
V478,2825525.89283,1207380.64862,2.810271,0.851416,163.37059
V479,2609906.36623,1097101.69494,3.655419,0.926349,212.474078
V480,2747173.37348,1190225.01510,2.984406,0.671304,173.483385
V481,2786577.88257,1143402.95409,3.343834,0.892001,194.342109
V482,2624987.43111,1153839.59786,2.929161,0.858451,170.262711
V483,2714279.03880,1205277.98610,3.243851,0.810565,188.560925
V484,2769413.24658,1151372.00387,2.918958,0.773971,169.661026
V485,2708229.85432,1154498.96001,2.808706,0.549402,163.213318
V486,2630221.74831,1258253.43839,0.633767,0.378325,36.881126
V487,2632214.72071,1230309.85774,0.520861,0.447539,30.324623
V488,2639420.36891,1098155.59980,3.424953,0.884137,199.034571
V489,2761862.16233,1254871.65402,3.231936,0.126387,187.801264
V490,2603717.29944,1222136.47948,0.439662,0.491893,25.620101
V491,2580532.59382,1118874.99982,2.573679,0.666026,149.564816
V492,2827712.65334,1202895.88270,2.881032,0.855742,167.482905
V493,2710918.23123,1157684.08333,2.783855,0.599135,161.77874
V494,2569034.79245,1230752.47449,0.904323,0.408924,52.560278
V495,2709173.26977,1247469.81145,0.819674,0.208821,47.612356
V496,2715394.67460,1135236.17299,5.09343,0.195892,296.409154
V497,2584479.87812,1181235.01409,0.916588,0.160038,53.122341
V498,2571664.56079,1152415.57631,2.210655,0.456579,128.419751
V499,2571486.85029,1098314.66108,2.837533,0.873628,164.922231
V500,2581026.15726,1123815.60978,2.748235,0.894297,159.73817
V501,2740368.85477,1164023.03043,2.948294,0.741381,171.362956
V502,2548444.26925,1206537.00285,1.034209,0.480483,60.103539
V503,2636431.38756,1128307.03059,1.62784,0.468425,94.557529
V504,2691512.17793,1214396.67405,3.253831,0.259706,189.133003
V505,2581492.02116,1157546.63703,2.386709,0.675661,138.693569
V506,2655178.47087,1205221.20456,2.356682,0.317719,136.883696
V507,2687941.62789,1269311.89886,0.682727,0.49072,39.727929
V508,2808501.54302,1183084.69384,2.795209,0.813621,162.482298
V509,2783025.99432,1168346.58130,2.984844,0.872581,173.503204
V510,2714424.65893,1108836.87301,4.332811,0.146438,252.235521
V511,2548531.92549,1218166.31332,0.743598,0.500155,43.255675
V512,2698415.81484,1227397.78509,4.511342,0.087492,262.590134
V513,2511136.57124,1125599.10614,0.389656,0.636206,22.736887
V514,2637873.16760,1134900.77346,2.901845,0.850554,168.647672
V515,2739913.00454,1238995.07179,2.659391,0.201221,154.52864
V516,2611011.14466,1225431.65923,0.410833,0.423284,23.949031
V517,2599564.91029,1145239.23176,2.118819,0.672722,123.132774
V518,2569340.84738,1133762.16385,1.959294,0.503885,113.809917
V519,2720568.91878,1087199.30206,1.734625,0.013803,96.579194
V520,2792114.15038,1169621.07871,3.017948,0.897406,175.418739
V521,2663663.04655,1201098.92267,1.592075,0.122443,92.236432
V522,2620826.89663,1098711.66286,3.544541,0.89536,206.027954
V523,2573318.74654,1194994.64997,0.431496,0.383192,25.184037
V524,2622896.51067,1223550.77120,0.515538,0.388316,30.008616
V525,2627659.27658,1180584.47778,2.174564,0.46359,126.357322
V526,2736863.83088,1184927.11351,2.033755,0.37646,118.140086
V527,2585669.12248,1085893.83839,3.505944,0.900836,203.776896
V528,2663072.05317,1147119.10519,2.29344,0.580507,133.269542
V529,2685616.36603,1266350.45628,0.825545,0.479379,48.00484
V530,2584987.94201,1152446.87126,2.305392,0.662882,133.966836
V531,2634272.28294,1135146.17067,3.46773,0.847985,201.571385
V532,2682566.55250,1228378.80769,3.317246,0.034142,192.38995
V533,2617754.71883,1193704.93305,1.592659,0.225174,92.397433
V534,2647539.17742,1209537.10756,1.298911,0.182129,75.348548
V535,2526244.96331,1150943.80720,0.21641,0.551091,12.69333
V536,2623702.41081,1187919.63988,1.784808,0.305347,103.622813
V537,2727537.58267,1121699.08700,4.305053,0.141817,250.59836
V538,2691367.06798,1197350.66814,2.452285,0.325692,142.470126
V539,2671583.51253,1183711.29375,2.878979,0.786637,167.325273
V540,2723460.54967,1129902.34241,3.504937,0.440955,203.740344
V541,2765700.36160,1184514.79481,2.837608,0.762803,164.952197
V542,2689404.55973,1153796.98135,3.784824,0.133824,220.155663
V543,2704978.75504,1170224.50615,2.613694,0.575171,151.896334
V544,2712542.35622,1115522.19490,4.626189,0.157119,269.305825
V545,2584505.60450,1146334.07112,2.054116,0.560804,119.343503
V546,2678427.50745,1236502.83586,0.854491,0.132967,49.59326
V547,2642896.39725,1163140.16125,2.650498,0.73502,154.057015
V548,2711315.96941,1092202.66063,5.192255,0.107012,302.318974
V549,2760859.45510,1133694.48056,3.392973,0.372423,197.207674
V550,2612008.02152,1139549.96293,3.069762,0.915281,178.428226
V551,2703091.45919,1160318.93620,2.947254,0.780246,171.288523
V552,2679662.71712,1214158.54516,3.066335,0.289267,178.201487
V553,2665083.80014,1227894.21546,0.830507,0.190122,48.255723
V554,2719623.03928,1188947.26796,3.161572,0.865101,183.786538
V555,2693291.96045,1156540.96815,3.006216,0.444993,174.687937
V556,2664500.17338,1265538.12837,0.593015,0.570877,34.522633
V557,2602730.09285,1099092.35231,3.166618,0.892227,184.049635
V558,2651614.71653,1117781.48428,2.938278,0.579833,170.749394
V559,2581195.52086,1222456.28593,0.671859,0.529704,39.085184
V560,2651347.19016,1163122.55330,3.588752,0.888655,208.599746
V561,2739287.16208,1150312.48744,3.349423,0.716081,194.663633
V562,2791888.08650,1142804.61898,3.493952,0.917648,203.084357
V563,2733352.50959,1181975.17090,0.992331,0.317505,57.662419
V564,2722173.73205,1124035.63184,4.2294,0.15146,246.157624
V565,2665142.15788,1173664.38361,2.534983,0.686582,147.338684
V566,2780859.16076,1139621.04700,2.971622,0.844909,172.708265
V567,2718454.09692,1104949.58391,4.280667,0.139646,249.187365
V568,2602359.54093,1170760.17489,2.38401,0.671819,138.546285
V569,2571502.32784,1146904.29615,1.968465,0.43948,114.326596
V570,2781363.43899,1196477.22344,2.515431,0.6551,146.214052
V571,2728995.00984,1279072.30614,0.545224,0.290941,31.758337
V572,2575228.21307,1176912.01088,0.771345,0.243316,44.811557
V573,2507851.58364,1141670.29506,0.259789,0.684717,15.194298
V574,2688044.80418,1190554.54444,2.545057,0.357782,147.872665
V575,2565617.47327,1188795.77199,0.367201,0.402258,21.458385
V576,2737924.05492,1222582.21060,2.308952,0.088265,133.953477
V577,2640818.03876,1135388.73375,2.69769,0.779874,156.796656
V578,2733494.48180,1243074.43128,2.104423,0.094932,122.068701
V579,2744878.96211,1213587.76890,2.723575,0.407832,158.309543
V580,2616698.48391,1102656.39637,3.609191,0.917694,209.797324
V581,2751586.36062,1224266.35373,2.817354,0.325897,163.747742
V582,2720074.39382,1117503.30413,4.219274,0.165499,245.530529
V583,2662319.27889,1173622.01015,1.965226,0.490558,114.176453
V584,2623153.88145,1268939.58154,1.095665,0.342331,63.649382
V585,2711981.14420,1193679.01059,3.02494,0.694887,175.827637
V586,2768425.60175,1170102.07918,2.879123,0.739521,167.352041
V587,2571807.02004,1199493.68798,0.411315,0.445271,24.004658
V588,2788121.55525,1180005.14191,2.878345,0.862109,167.321859
V589,2574908.24766,1095103.54943,2.234355,0.683437,129.863283
V590,2776447.95503,1207869.77144,2.513874,0.637702,146.12777
V591,2598441.01025,1179383.61664,1.909326,0.401849,110.867283
V592,2665351.44800,1271241.30387,0.611892,0.566332,35.615179
V593,2754556.25363,1259951.53989,5.73801,0.031405,335.164541
V594,2588837.21646,1193720.12219,0.663053,0.272174,38.567883
V595,2597239.22878,1253197.12822,0.689536,0.474696,40.12287
V596,2740686.23054,1204213.42040,2.787909,0.801577,162.065575
V597,2773870.57558,1149123.11766,2.909513,0.859283,169.107807
V598,2577792.59530,1089286.83000,2.884006,0.915194,167.626505
V599,2770205.24953,1144984.00178,2.859159,0.804908,166.186316
V600,2704071.98088,1141205.76613,3.685251,0.4358,214.234884
V601,2571235.76457,1139878.70007,2.280359,0.65771,132.529254
V602,2789462.17902,1184755.52990,2.854559,0.855073,165.944549
V603,2773029.07144,1170329.81762,2.343232,0.35738,136.13982
V604,2726218.78731,1201711.01214,2.753616,0.710793,160.06291
V605,2636015.85712,1160718.99901,2.289308,0.642886,133.058482
V606,2682686.29984,1239806.81236,0.762543,0.179712,44.303068
V607,2796293.10020,1153440.88638,3.191119,0.892182,185.455474
V608,2680873.27061,1283516.59974,0.933275,0.541387,54.258479
V609,2537040.04204,1158268.27169,0.29373,0.433214,17.179871
V610,2743149.25061,1242139.73636,2.737158,0.169005,159.058959
V611,2651535.14380,1187592.57633,2.11173,0.457304,122.69836
V612,2611241.58770,1171957.72303,1.793853,0.299232,104.141059
V613,2609024.20273,1221655.56076,0.478662,0.406619,27.879973
V614,2551191.89065,1135366.95104,2.191611,0.450389,127.326015
V615,2738663.53265,1254067.02771,1.554909,0.070038,89.728819
V616,2619422.37557,1206843.89428,0.797514,0.158632,46.317009
V617,2661178.35411,1212011.36665,2.076188,0.129703,120.4246
V618,2797456.43381,1182092.67403,2.87528,0.884109,167.147799
V619,2612758.52140,1209909.62180,0.635589,0.250619,36.965486
V620,2654726.98888,1182450.78259,1.696164,0.341959,98.483537
V621,2592601.77116,1094846.46149,3.224949,0.886993,187.423961
V622,2684537.78836,1117038.55397,2.607461,0.356321,151.475477
V623,2676901.64206,1160523.19038,3.202622,0.855592,186.157285
V624,2734720.38820,1258002.74319,0.522573,0.10586,30.400351
V625,2652289.71689,1255556.54465,0.483984,0.524635,28.204029
V626,2727196.38791,1150967.93567,3.407116,0.77646,198.013511
V627,2763217.27632,1252312.62131,4.12259,0.126339,239.82534
V628,2609807.60853,1144083.50591,2.772981,0.848403,161.173183
V629,2572094.64452,1217673.98644,0.796117,0.498467,46.295607
V630,2688096.76617,1228985.02370,2.844595,0.044703,164.732684
V631,2601897.69599,1120855.94795,1.633496,0.580692,94.931748
V632,2674884.52717,1235458.01573,0.541042,0.128363,31.515387
V633,2783178.27097,1152362.68441,2.94018,0.79837,170.875399
V634,2577186.72278,1199953.99608,0.522152,0.365915,30.446041
V635,2698290.41428,1155308.06564,2.942849,0.588787,171.019981
V636,2687184.23705,1217955.08746,2.865461,0.234242,166.463087
V637,2681761.38757,1130500.19686,2.747741,0.557374,159.680457
V638,2699812.81441,1171467.30264,2.74381,0.721523,159.478174
V639,2687642.61996,1129355.24356,2.533545,0.121661,146.823134
V640,2666789.00437,1162422.93402,3.139098,0.837571,182.469658
V641,2655620.41912,1192224.31804,1.98783,0.149951,115.281211
V642,2681903.51339,1134647.10952,3.074203,0.542593,178.654496
V643,2750733.72551,1194334.99603,2.554163,0.587761,148.459291
V644,2770159.57579,1137639.91833,2.957374,0.45082,171.854446
V645,2599968.32689,1236030.58827,0.97593,0.446432,56.722937
V646,2703743.87922,1243260.21129,0.576252,0.093998,33.447825
V647,2631728.23558,1226099.72756,0.549048,0.401836,31.962487
V648,2688416.92348,1210420.26218,3.571035,0.249812,207.595826
V649,2719354.83601,1127091.04811,4.890288,0.184204,284.645124
V650,2579806.98100,1188242.11986,0.606217,0.264978,35.280561
V651,2770520.80251,1132775.21600,3.485739,0.78398,202.587462
V652,2589982.93800,1177020.64425,1.700516,0.219182,98.597868
V653,2578007.13564,1140834.12284,2.343736,0.657228,136.206276
V654,2705208.50005,1219673.71117,2.845725,0.231142,165.347048
V655,2793395.29790,1190725.51145,2.825431,0.817107,164.248997
V656,2710674.07275,1099020.21460,4.216332,0.141432,245.396135
V657,2754556.27012,1153775.76641,3.007119,0.601704,174.769375
V658,2664405.47476,1142827.28212,3.144231,0.777459,182.763096
V659,2507276.55750,1120063.41377,0.227484,0.581761,13.338622
V660,2805006.59148,1169353.67040,3.116304,0.855865,181.115932
V661,2559892.15813,1169836.26624,0.539557,0.289926,31.408886
V662,2599389.71049,1116427.11865,1.962155,0.691003,114.039806
V663,2574134.42655,1082969.55442,3.01328,0.887254,175.141453
V664,2731752.51248,1252873.94616,0.889341,0.09645,51.485436
V665,2734129.12517,1220799.51391,0.33154,0.288758,19.337682
V666,2754916.72773,1238057.78742,3.016142,0.233736,175.301937
V667,2635759.54075,1211486.01220,1.335365,0.238201,77.49779
V668,2730913.93654,1162225.71185,2.918658,0.665589,169.634883
V669,2600281.09546,1194404.95920,0.989498,0.305286,57.471823
V670,2814699.17943,1181843.15727,2.94995,0.845474,171.471492
V671,2574748.23237,1102906.32053,1.628717,0.585697,94.653725
V672,2667705.63275,1179328.47618,2.745658,0.86438,159.592223
V673,2754552.48210,1157779.20349,3.037865,0.725367,176.559618
V674,2521776.84873,1166622.71587,0.460224,0.620732,26.821605
V675,2775135.90867,1167395.40973,2.769861,0.700177,161.000119
V676,2700587.49240,1282792.89573,1.235782,0.451864,71.812596
V677,2746062.64276,1223887.03122,2.639627,0.659268,153.447884
V678,2579677.56821,1131210.28821,2.656107,0.714336,154.334792
V679,2743003.61494,1193516.16496,2.951813,0.849421,171.595957
V680,2586168.91482,1109654.64844,2.528497,0.897209,146.972769
V681,2761034.90098,1170474.53412,2.666562,0.462932,154.953708
V682,2707109.58241,1146823.83425,3.015178,0.249978,175.134705
V683,2610703.34393,1106274.08715,3.26401,0.896584,189.732288
V684,2686825.87155,1121367.37081,2.701646,0.440817,156.982901
V685,2795876.34543,1187189.28976,2.976275,0.890823,173.019896
V686,2584551.15347,1122020.29014,2.211213,0.634761,128.504384
V687,2613395.98052,1259134.63033,0.783662,0.403396,45.574278
V688,2752191.25889,1216626.94922,1.987913,0.336712,115.517837
V689,2653057.04990,1142479.88453,2.444939,0.615987,142.089131
V690,2669204.01052,1176224.52568,2.486291,0.6427,144.492665
V691,2597692.57845,1227159.61982,0.52978,0.483018,30.846588
V692,2723677.35282,1136898.68258,3.54686,0.420465,206.18907
V693,2653109.98419,1266909.03369,0.505684,0.590979,29.457201
V694,2724973.95469,1084364.13430,1.378452,0.101281,79.68849
V695,2721875.08853,1183968.76055,3.0,0.785248,174.378563
V696,2593050.62766,1145833.84100,2.440934,0.749236,141.874509
V697,2731110.32592,1203892.62504,2.407668,0.36949,139.905558
V698,2659924.65836,1175818.56764,2.307497,0.606721,134.108971
V699,2656536.40656,1217773.41574,1.1011,0.181977,63.91278
V700,2536598.80119,1166447.89909,0.329538,0.483677,19.262019
V701,2737971.20384,1268992.83494,0.432733,0.238501,25.231716
V702,2625228.34038,1145331.08283,3.628988,0.896567,210.940083
V703,2811303.36144,1190325.70657,2.998529,0.888779,174.315325
V704,2684630.92543,1138701.32916,3.07452,0.227938,178.567961
V705,2502750.83352,1137048.24277,0.191652,0.617285,11.260982
V706,2651451.70938,1138667.03915,2.067425,0.474091,120.094945
V707,2694482.97517,1199431.95400,2.808808,0.738434,163.252177
V708,2690426.31352,1147787.27995,3.529656,0.458885,205.158059
V709,2653387.47658,1235729.39513,0.709865,0.361842,41.283666
V710,2733573.63544,1159134.94752,3.012053,0.753499,175.060497
V711,2678387.35921,1167351.90461,3.432184,0.847031,199.503155
V712,2796870.76843,1145145.90670,3.104333,0.808009,180.434827
V713,2779797.43972,1157135.52239,3.03906,0.917124,176.625108
V714,2732653.48654,1208263.83471,2.859139,0.783233,166.202739
V715,2676243.74613,1192503.58533,2.855919,0.822061,166.00024
V716,2642579.52543,1263870.14250,0.544396,0.511767,31.700222
V717,2625438.45983,1237534.77754,0.439406,0.474589,25.604565
V718,2612377.46431,1252084.54038,0.688281,0.438375,40.050689
V719,2569326.48719,1173585.04805,0.712123,0.257307,41.381443
V720,2585145.52453,1140469.21302,2.245801,0.698403,130.519947
V721,2660849.24452,1189023.81007,2.271359,0.211238,131.885521
V722,2631093.18687,1143328.46598,3.40887,0.836289,198.14925
V723,2639791.27398,1245738.79651,0.498541,0.428661,29.039583
V724,2714102.96998,1243219.06747,1.517904,0.183761,88.035564
V725,2731120.58580,1181326.57364,1.295611,0.302439,75.237539
V726,2670652.68317,1241348.53335,0.686336,0.30014,39.919327
V727,2800569.06956,1132712.40851,2.891723,0.554966,168.053015
V728,2634671.03680,1202054.77463,1.702324,0.295855,98.837072
V729,2623685.46487,1195000.35313,1.614259,0.186764,93.624338
V730,2717709.54254,1236084.38971,3.148066,0.099159,183.061397
V731,2603206.53690,1208512.32613,0.614799,0.31905,35.769761
V732,2748957.26269,1171783.39465,2.715993,0.437025,157.832043
V733,2683663.47371,1206599.53900,3.289506,0.275992,191.215927
V734,2686872.14721,1278782.79610,1.00837,0.506768,58.614965
V735,2720814.89156,1273973.11306,0.730352,0.405053,42.49437
V736,2582691.13816,1090999.02168,2.928261,0.858413,170.198111
V737,2605142.37486,1244005.86552,0.694685,0.428361,40.409308
V738,2556529.39097,1159649.36766,0.466264,0.272888,27.160959
V739,2718446.75549,1222407.48851,3.153303,0.242611,183.316413
V740,2561198.50738,1189812.55537,0.408546,0.46765,23.85294
V741,2608138.08659,1259388.59344,0.680799,0.409338,39.611665
V742,2686943.96148,1197469.81283,3.077743,0.109377,178.8737
V743,2693522.54288,1184420.90822,2.289807,0.403991,133.031589
V744,2723624.75388,1105298.61928,3.194893,0.18905,185.649719
V745,2583995.13138,1172701.74086,2.0256,0.447852,117.654156
V746,2627160.50188,1229714.41423,0.491449,0.415086,28.613615
V747,2682102.97693,1193467.79425,3.0121,0.833668,175.072623
V748,2731467.53138,1188024.16731,2.773576,0.780619,161.224165
V749,2638793.30757,1165977.33902,2.311755,0.65218,134.35735
V750,2723181.80871,1156027.08021,3.143546,0.842055,182.699253
V751,2658052.41729,1248805.56543,0.607434,0.404347,35.354102
V752,2573913.77912,1241229.45251,0.569165,0.484248,33.14028
V753,2727029.19740,1113199.84195,2.964008,0.335023,172.226043
V754,2579625.54729,1211695.71270,0.485199,0.527314,28.267531
V755,2618712.45255,1184286.48752,1.473002,0.252628,85.459352
V756,2800766.12357,1177457.74102,2.952201,0.879686,171.604917
V757,2533105.89341,1179140.62614,0.372555,0.604406,21.744063
V758,2747867.92677,1256207.07037,2.60062,0.082971,150.644656
V759,2639119.92637,1267906.38432,0.726001,0.394753,42.215626
V760,2767073.95086,1140513.38125,3.101551,0.782772,180.252767
V761,2628343.32830,1196787.93214,1.594225,0.150188,92.407801
V762,2722998.59762,1220572.49989,4.686686,0.106138,272.703946
V763,2611330.38360,1150873.25156,2.452402,0.710298,142.527704
V764,2760702.32679,1183816.81972,2.604493,0.511897,151.366459
V765,2621376.95578,1202347.37887,1.226284,0.157172,71.093524
V766,2741292.06755,1155922.06057,3.08825,0.595276,179.455432
V767,2687104.36436,1187603.18367,2.820326,0.822897,163.932863
V768,2629894.94459,1163941.69285,2.552788,0.662405,148.383967
V769,2739762.66886,1212981.40793,2.884316,0.713206,167.6668
V770,2687612.43118,1134896.32176,3.090177,0.222953,179.495275
V771,2549822.04121,1168466.01039,0.383387,0.385962,22.379555
V772,2698345.07293,1238675.56828,0.143887,0.095216,8.582448
V773,2630712.61525,1094531.97603,3.615842,0.916008,210.163102
V774,2686928.89901,1184216.64366,3.115848,0.836814,181.087081
V775,2684894.27280,1192825.34662,3.008299,0.816831,174.840572
V776,2622101.87954,1129445.53065,2.265083,0.722521,131.646258
V777,2500856.26347,1111047.74011,0.360781,0.518129,21.074251
V778,2717980.16452,1228836.45095,3.764303,0.210991,218.961777
V779,2714572.38430,1146075.48145,3.105436,0.278032,180.40616
V780,2771506.69499,1160865.07003,2.932029,0.842074,170.411874
V781,2803460.00298,1137979.64344,2.902478,0.554498,168.681
V782,2559144.55606,1156244.75362,0.692983,0.258351,40.257509
V783,2774192.27386,1136158.58610,3.321865,0.80569,193.052789
V784,2728323.25910,1257467.58957,0.452832,0.149739,26.428508
V785,2547861.74913,1179084.84054,0.497839,0.45273,29.011253
V786,2637093.97638,1241044.05165,0.430139,0.473839,25.063233
V787,2662061.34349,1235186.54451,0.719234,0.276579,41.818656
V788,2732693.42855,1213588.67399,2.933959,0.77574,170.555081
V789,2722192.22870,1195285.24401,2.947888,0.712814,171.355065
V790,2483963.90301,1114385.38287,0.247346,0.586336,14.505908
V791,2706877.94426,1108597.68050,4.114485,0.170954,239.396211
V792,2791387.17519,1149762.78891,2.928865,0.773715,170.227246
V793,2547652.45891,1161259.27188,0.430917,0.368081,25.13137
V794,2611526.88703,1128659.04163,1.197323,0.57801,69.583807
V795,2594466.57356,1126074.00064,2.254062,0.608724,130.991129
V796,2604799.91163,1187717.47547,0.855916,0.209532,49.687624
V797,2758027.04577,1213156.20125,0.644083,0.17327,37.466189
V798,2614061.62376,1178689.97531,1.00066,0.034888,57.119365
V799,2735613.50441,1226512.20693,2.930404,0.425762,170.315304
V800,2709267.44378,1161365.85267,2.968784,0.79432,172.542655
V801,2679733.69538,1219990.15932,0.148271,0.212208,8.790553
V802,2690730.60060,1220286.88603,2.771886,0.1621,161.007174
V803,2687417.58851,1290477.88989,1.226034,0.513284,71.260591
V804,2747048.84090,1208167.84870,2.669367,0.599757,155.167066
V805,2685110.53073,1110880.01712,3.42034,0.121675,198.813444
V806,2754425.71650,1209027.52696,0.845503,0.198161,49.132828
V807,2568291.55143,1158483.46394,1.781659,0.328013,103.431802
V808,2498021.51134,1116950.33559,6.180884,0.453069,359.254227
V809,2591704.98546,1198523.92136,0.765197,0.313749,44.482108
V810,2574173.74147,1168770.86081,1.174679,0.251019,68.157275
V811,2671585.54524,1220934.89555,1.739231,0.066836,100.267196
V812,2603548.78869,1217374.30897,0.503599,0.449107,29.32641
V813,2581595.86310,1162148.08908,2.139068,0.44735,124.245646
V814,2632159.96433,1176153.04866,2.128868,0.560235,123.713113
V815,2788173.90513,1171389.35640,3.039985,0.92623,176.714692
V816,2679688.07490,1156575.16895,3.096882,0.852183,179.995595
V817,2766568.85265,1199155.26291,2.377151,0.557688,138.16333
V818,2626390.64416,1089988.31704,3.653729,0.922167,212.379875
V819,2659984.91266,1265097.13828,0.584351,0.576775,34.020089
V820,2651044.78407,1243267.74692,0.614662,0.411725,35.774207
V821,2581721.56478,1104267.57367,2.037944,0.723748,118.454222
V822,2709267.65224,1272629.00961,0.798676,0.398529,46.453204
V823,2628978.21943,1131955.10678,2.866256,0.801001,166.564522
V824,2704967.88205,1279489.58556,1.172578,0.449672,68.143478
V825,2693433.30929,1173596.07179,2.854035,0.809477,165.895613
V826,2677704.06676,1260040.41483,0.598264,0.426283,34.824921
V827,2762902.76280,1166880.20380,2.805739,0.562036,163.061021
V828,2591665.04987,1249686.11523,0.676401,0.473339,39.36815
V829,2529161.59873,1191528.77622,0.96643,0.445376,56.16609
V830,2544370.62042,1168158.17804,0.479677,0.38845,27.954461
V831,2611186.83480,1116319.02076,2.138336,0.750506,124.278407
V832,2530637.71240,1156222.67987,0.27134,0.544275,15.887053
V833,2681607.42817,1142455.17511,3.477475,0.539493,202.123361
V834,2636213.71099,1115138.21436,3.031688,0.743178,176.219319
V835,2716479.48172,1180996.85740,3.293035,0.806068,191.418156
V836,2615082.58536,1200115.85335,1.131853,0.202247,65.671963
V837,2595426.60873,1159019.12782,2.107431,0.543806,122.434683
V838,2623896.54431,1231310.16939,0.497115,0.459118,28.94182
V839,2589205.93603,1244296.96277,0.596659,0.463946,34.742932
V840,2657599.25772,1255555.16524,0.542251,0.449087,31.582091
V841,2729170.33545,1223949.18116,3.16871,0.254534,184.251996
V842,2638077.11797,1263629.60389,0.639852,0.504143,37.233464
V843,2588144.76195,1252270.14663,0.67715,0.463361,39.402392
V844,2651318.66292,1110545.73580,2.714558,0.607277,157.73931
V845,2680846.21505,1203983.29736,5.466967,0.064226,318.062161
V846,2690944.89020,1179850.12353,2.698399,0.686462,156.832023
V847,2549706.13635,1149386.29131,0.409227,0.377409,23.861268
V848,2647216.32424,1191359.99279,2.328432,0.621421,135.323517
V849,2618620.47726,1181474.85333,1.394551,0.224147,80.877081
V850,2565005.65195,1217374.48290,1.089903,0.468068,63.333394
V851,2642766.35773,1204912.98645,1.477924,0.25378,85.77483
V852,2778196.18537,1138257.71565,3.130472,0.865124,181.9397
V853,2628970.44894,1117559.49909,2.876123,0.78585,167.173535
V854,2753124.72235,1178597.73152,2.224875,0.194842,129.145326
V855,2578593.93985,1213937.40477,1.000222,0.40533,58.143897
V856,2552223.83294,1181585.57928,0.378202,0.437965,22.081189
V857,2746973.06987,1218757.33061,1.935325,0.25789,112.422837
V858,2622484.74923,1102864.38502,3.648645,0.907262,212.092239
V859,2721234.36894,1202483.43890,3.258794,0.406064,189.425106
V860,2547259.16331,1154136.87194,0.353036,0.394456,20.61466
V861,2781820.05029,1186267.75118,2.68557,0.737718,156.119648
V862,2577948.08782,1108441.84784,1.252938,0.577769,72.808404
V863,2581114.44655,1166144.30145,1.975874,0.446445,114.757387
V864,2689575.90572,1219641.17238,3.859044,0.126894,224.435095
V865,2616327.79856,1234362.12670,0.482408,0.493314,28.098718
V866,2701043.53617,1145186.45589,3.791815,0.439362,220.452
