Station_ID,lon,lat,circular_stats_theta_rad,circular_stats_regularity,mean_peak_doy
V869,2649371.36860,1127136.72214,2.449715,0.925974,142.402152
V870,2827441.38916,1193537.87290,2.452554,0.932968,142.569039
V871,2735840.88528,1174404.43358,2.045651,0.840824,118.923103
V872,2711322.66964,1168024.04322,2.817809,0.948711,163.799098
V873,2735016.82901,1238140.77131,1.762835,0.875883,102.477005
V874,2743968.79274,1266157.62645,1.295197,0.772474,75.290345
V875,2620284.16969,1168706.44519,1.250204,0.830068,72.677754
V876,2656338.69659,1197075.32082,2.048114,0.917788,119.060278
V877,2492719.51021,1117491.16407,0.684153,0.875231,39.76886
V878,2618476.17404,1143853.28702,2.905994,0.954752,168.923889
V879,2628532.03497,1214673.28190,1.406344,0.885432,81.753414
V880,2680462.50325,1184161.57644,2.898995,0.954095,168.518207
V881,2608701.41874,1112579.32347,2.747677,0.941898,159.7221
V882,2528237.96691,1159997.25429,0.740452,0.894114,43.042574
V883,2662290.14524,1227964.98733,1.257478,0.852999,73.101117
V884,2591156.75667,1109250.08058,2.820981,0.950522,163.982894
V885,2580564.82687,1083723.84443,2.970442,0.944331,172.669157
V886,2690245.39468,1206118.99218,1.575917,0.791115,91.615537
V887,2765839.73727,1131288.85771,2.86684,0.946441,166.64973
V888,2735097.11862,1190930.92572,2.737858,0.94497,159.152111
V889,2663922.78731,1260072.64860,1.060773,0.876173,61.664623
V890,2543195.07395,1193435.69451,1.288785,0.900806,74.920733
V891,2588256.51340,1148370.34909,1.532264,0.899041,89.074685
V892,2716098.89019,1125137.44294,2.303946,0.831091,133.939559
V893,2666201.70209,1201718.19750,1.386981,0.834989,80.630216
V894,2688691.89226,1142215.19570,2.380797,0.895635,138.397714
V895,2684913.37536,1240971.97476,1.470327,0.830992,85.477559
V896,2681084.81264,1149950.89326,2.579053,0.927196,149.919657
V897,2794155.72425,1146589.86750,2.679976,0.936929,155.788273
V898,2695665.82839,1254959.28339,1.184298,0.857579,68.847037
V899,2643370.11754,1134801.17066,1.6404,0.856446,95.365182
V900,2525196.74880,1175197.90889,0.861569,0.913235,50.082963
V901,2764969.04314,1145024.63502,2.911672,0.944521,169.25395
V902,2682305.33572,1170285.56623,2.983896,0.957893,173.452647
V903,2554880.86312,1119711.37691,2.09682,0.927043,121.891899
V904,2576165.24460,1125919.72377,2.217309,0.935826,128.894841
V905,2630818.54953,1208619.55049,1.554175,0.885615,90.346653
V906,2642914.93605,1103838.39852,3.051261,0.948558,177.367403
V907,2711128.49175,1259044.99448,1.136216,0.863128,66.051928
V908,2580202.08819,1151892.78026,2.074364,0.919145,120.58561
V909,2802535.59060,1187666.59168,3.179938,0.964686,184.848304
V910,2725051.56963,1237172.29674,1.56209,0.854127,90.806407
V911,2618503.08540,1166227.54559,1.521225,0.856213,88.434288
V912,2619127.58606,1133462.34271,2.581063,0.940106,150.03726
V913,2596250.42547,1107919.79551,2.705512,0.945946,157.271423
V914,2501832.87104,1114744.56378,0.679483,0.872582,39.49609
V915,2680276.65702,1125706.64671,2.142421,0.813071,124.551731
V916,2496112.95577,1108549.65481,0.706747,0.875245,41.081875
V917,2624694.62914,1262356.56970,1.201131,0.83179,69.826089
V918,2821655.84347,1202266.61967,2.79574,0.944493,162.516611
V919,2652990.55811,1213899.98302,1.438681,0.826605,83.636729
V920,2720267.22946,1100206.71095,1.576192,0.590147,91.65143
V921,2713446.15810,1187371.68777,3.19636,0.963411,185.8025
V922,2692522.32964,1161697.43047,2.778936,0.940664,161.537906
V923,2605101.50204,1166679.29340,1.821242,0.89557,105.873643
V924,2704197.23063,1209103.78205,2.298067,0.917152,133.590605
V925,2688264.22600,1177370.02523,2.652988,0.94127,154.218459
V926,2565407.96802,1249563.75923,0.967724,0.867699,56.257239
V927,2708294.04227,1167201.21734,2.374084,0.920764,138.007482
V928,2700718.01543,1256718.90946,1.175843,0.861486,68.355369
V929,2693357.65879,1296306.72348,1.100224,0.882573,63.955884
V930,2582524.00807,1256685.23904,1.079536,0.843482,62.757396
V931,2710627.29614,1126431.69366,2.349199,0.847803,136.568825
V932,2793293.03446,1158228.53664,2.777554,0.943649,161.460181
V933,2707967.81827,1253426.66726,1.1916,0.855355,69.271443
V934,2722244.21187,1132093.20739,2.375295,0.839425,138.086939
V935,2674724.02952,1174627.79772,3.074712,0.961446,178.731614
V936,2574402.05395,1225153.92195,1.208245,0.884037,70.238835
V937,2498286.30049,1153066.61466,1.392756,0.884024,80.964329
V938,2728526.69463,1129265.02381,2.282791,0.819494,132.711987
V939,2534618.53668,1173630.76505,0.910178,0.908688,52.909133
V940,2639108.40484,1181292.69380,1.918946,0.914141,111.552172
V941,2608398.66292,1102677.10203,2.718135,0.943761,158.004293
V942,2797097.60521,1170633.68896,2.804842,0.947647,163.046657
V943,2605035.92695,1092893.33021,3.475092,0.969004,202.005187
V944,2680907.18915,1264651.96885,1.10241,0.872702,64.083489
V945,2631851.12455,1160342.64654,2.681341,0.942553,155.866711
V946,2610161.89271,1161552.07705,2.243029,0.933349,130.389526
V947,2620562.48843,1117528.30602,2.978246,0.957693,173.124216
V948,2624751.47959,1208093.99535,1.446561,0.879998,84.090925
V949,2575865.14005,1245582.24361,0.965696,0.864607,56.138876
V950,2627758.30358,1271112.30251,1.277023,0.852314,74.236465
V951,2716214.85024,1278744.59093,1.164071,0.855362,67.668935
V952,2569816.41905,1209499.60937,1.012557,0.889803,58.861584
V953,2693671.98869,1135129.17452,1.882872,0.653476,109.463661
V954,2735252.88130,1204726.84958,2.48738,0.930332,144.593458
V955,2675872.40134,1228521.67315,1.419757,0.775652,82.538853
V956,2716826.56315,1094384.43847,1.444146,0.528149,83.980734
V957,2686027.63121,1159131.56683,2.742521,0.937644,159.421391
V958,2587494.58064,1187890.53522,1.214184,0.835619,70.587851
V959,2705960.22489,1225797.27445,1.619563,0.829743,94.149943
V960,2720038.37269,1092627.31028,1.356843,0.682308,78.889345
V961,2705892.52331,1131680.47481,2.189388,0.750183,127.28506
V962,2734943.37994,1130428.91326,1.97275,0.689776,114.696997
V963,2754132.97971,1204368.65804,2.239193,0.892607,130.169926
V964,2577853.64221,1116941.68032,2.330983,0.935866,135.501404
V965,2704113.71647,1268650.72882,1.149695,0.857104,66.832866
V966,2646044.00935,1257424.19321,0.994124,0.868618,57.790702
V967,2559938.48368,1180945.53500,1.007581,0.874766,58.573521
V968,2700580.84050,1210348.18251,2.018827,0.884724,117.35922
V969,2606584.27616,1192734.57785,1.261405,0.829455,73.329218
V970,2695232.23798,1282509.93174,1.195637,0.86801,69.502417
V971,2745186.16050,1198639.96618,2.753564,0.945294,160.065035
V972,2740016.52064,1245183.10199,1.598624,0.851528,92.930028
V973,2662664.30119,1216135.35200,1.464702,0.798255,85.150198
V974,2557480.24519,1226920.73319,1.018708,0.885299,59.220183
V975,2715357.76559,1166730.55525,2.898443,0.950638,168.485825
V976,2800350.37040,1185047.50048,2.890543,0.950379,168.027305
V977,2539016.41752,1197486.64613,1.144597,0.904206,66.538823
V978,2809494.37583,1168403.17902,2.674339,0.940168,155.461754
V979,2773891.56579,1202854.21376,1.617409,0.870064,94.026652
V980,2748475.42596,1230332.92968,1.873707,0.853991,108.921095
V981,2529697.22238,1171829.01907,0.815419,0.910919,47.399775
V982,2737675.87722,1139067.45348,2.304947,0.834684,133.998837
V983,2728814.54395,1242776.33728,1.515825,0.861674,88.116869
V984,2572769.51140,1184232.36304,1.161659,0.863995,67.53276
V985,2694909.88430,1123067.85027,1.774275,0.502249,103.17611
V986,2750958.99319,1151293.33885,2.777771,0.939782,161.471269
V987,2692155.50685,1151377.47755,2.202629,0.840284,128.043603
V988,2550775.14602,1201726.00876,1.069786,0.898267,62.18919
V989,2587521.86077,1129579.49416,2.936321,0.956794,170.686717
V990,2661079.11192,1207036.73804,1.66595,0.872289,96.846787
V991,2577757.07250,1162420.64271,1.514247,0.873882,88.027088
V992,2819622.29977,1195581.40901,2.720672,0.94318,158.153778
V993,2739564.52697,1129867.92739,2.330751,0.878588,135.495176
V994,2678981.12685,1208772.67020,1.697622,0.816133,98.690961
V995,2537093.42392,1188290.64633,1.061995,0.908478,61.735308
V996,2644396.65788,1146563.85742,3.476352,0.971403,202.078356
V997,2663701.64294,1195296.86420,1.774543,0.844904,103.162201
V998,2703509.67408,1214057.98969,1.859775,0.862349,108.112666
V999,2626478.81001,1220485.08006,1.304796,0.889226,75.849095
V1000,2610798.36176,1247244.24969,1.071232,0.865342,62.273036
V1001,2562959.18581,1142362.26877,1.542792,0.884112,89.686592
V1002,2619344.59212,1129636.19927,0.98444,0.8559,57.228006
V1003,2576222.29412,1113012.73095,2.367203,0.933817,137.606984
V1004,2599574.31151,1249068.33515,1.02025,0.840034,59.308419
V1005,2587949.87172,1118419.74240,0.80041,0.875374,46.52777
V1006,2702616.92741,1261835.65251,1.16291,0.860087,67.602765
V1007,2564802.18192,1127341.66208,0.85881,0.884404,49.92265
V1008,2651573.90378,1197152.74420,2.132898,0.929936,123.988962
V1009,2715316.87297,1178130.26948,2.180389,0.878188,126.753002
V1010,2585461.15579,1100248.83137,2.395827,0.939266,139.271091
V1011,2719338.81605,1159395.84636,2.516734,0.927993,146.298435
V1012,2604378.34318,1161364.73964,2.030007,0.923038,118.007749
V1013,2592361.04491,1202666.15975,1.208835,0.865784,70.272344
V1014,2626813.64401,1172208.90014,1.698624,0.867867,98.747575
V1015,2695116.14123,1167580.50473,2.671624,0.93872,155.301135
V1016,2691361.03894,1127855.06362,1.766204,0.559063,102.697047
V1017,2651779.61321,1210690.90593,1.469253,0.830023,85.414047
V1018,2654357.74377,1221706.28193,1.05307,0.857613,61.216015
V1019,2694337.65778,1188527.19180,2.213651,0.895012,128.68509
V1020,2550455.55272,1155432.12504,0.809758,0.834081,47.087361
V1021,2645581.24006,1118160.06606,2.509007,0.926986,145.848922
V1022,2489561.49440,1125246.70739,0.681936,0.879421,39.640636
V1023,2580882.12441,1175404.02640,1.308037,0.859595,76.04172
V1024,2564154.73302,1110144.94714,2.672589,0.945838,155.357781
V1025,2716698.99917,1112343.32576,1.557527,0.580009,90.567807
V1026,2679862.37506,1278890.31141,1.166369,0.873799,67.799863
V1027,2715482.59204,1252880.50204,1.213319,0.847672,70.533829
V1028,2777369.54983,1187704.02200,2.605814,0.939694,151.477955
V1029,2788722.19359,1193229.00818,2.216766,0.91971,128.86437
V1030,2665429.40021,1206779.57388,1.627621,0.833883,94.619474
V1031,2558380.70709,1137401.32584,0.790608,0.882271,45.956191
V1032,2579165.46527,1230927.35341,1.151838,0.894594,66.959351
V1033,2635117.82266,1122816.08639,1.838499,0.861931,106.880557
V1034,2534819.38427,1160024.36314,0.737176,0.883119,42.851491
V1035,2637474.11653,1189925.88484,1.738056,0.88593,101.037028
V1036,2737178.16142,1178429.05945,1.945552,0.838431,113.103162
V1037,2604320.39366,1127368.05614,1.095384,0.869373,63.678702
V1038,2639484.23792,1171338.63669,1.984988,0.906642,115.392182
V1039,2577911.87566,1146388.20257,1.819319,0.913971,105.760184
V1040,2599193.04641,1130881.87421,2.501645,0.938971,145.419917
V1041,2728151.40535,1206545.06083,2.151349,0.882085,125.064084
V1042,2535531.26096,1202371.69972,1.272966,0.893978,73.999897
V1043,2610144.10710,1121194.59664,1.99257,0.91865,115.832239
V1044,2757936.82516,1142195.59993,2.91538,0.943161,169.469329
V1045,2712255.90702,1215032.26530,2.290771,0.909447,133.167185
V1046,2566491.64976,1097234.07241,2.98177,0.957345,173.328998
V1047,2753906.05058,1189416.52608,1.763918,0.838681,102.543092
V1048,2667938.42451,1153330.68970,2.210256,0.920299,128.484707
V1049,2571471.58191,1189296.52832,1.140205,0.87221,66.283945
V1050,2559798.86580,1192577.10299,0.99736,0.896177,57.977778
V1051,2618329.73430,1229457.18744,1.155671,0.889397,67.178568
V1052,2833936.82047,1197112.09627,2.290714,0.919826,133.162358
V1053,2659174.44838,1156916.75829,3.341551,0.967465,194.242084
V1054,2602538.63888,1263978.01085,1.083109,0.835102,62.963018
V1055,2711456.50797,1238393.19885,1.542169,0.814286,89.648396
V1056,2558112.28412,1097086.33262,2.511536,0.941007,145.997857
V1057,2694835.60857,1220458.54605,1.688541,0.840503,98.159777
V1058,2759482.47221,1205040.33560,1.112698,0.834742,64.685164
V1059,2717094.52178,1199237.76381,2.409831,0.910903,140.087235
V1060,2523255.74218,1156044.38047,0.741784,0.89815,43.120408
V1061,2811008.93246,1180276.41753,2.768684,0.945543,160.944826
V1062,2537797.35299,1183340.44322,0.908198,0.909458,52.792891
V1063,2622534.38657,1149275.66775,3.114117,0.961379,181.022041
V1064,2649883.79698,1228168.28950,1.243695,0.861114,72.298207
V1065,2563644.81180,1168051.67251,1.142769,0.861879,66.431482
V1066,2643319.97240,1239225.46082,1.167714,0.887917,67.879683
V1067,2762176.62668,1142585.95369,2.98603,0.943159,173.576521
V1068,2586162.30135,1198091.17931,1.169385,0.86191,67.980402
V1069,2687094.50100,1275118.39033,1.140913,0.86891,66.319764
V1070,2662343.53734,1254921.42935,1.092281,0.876251,63.495378
V1071,2750313.70223,1238464.57456,2.152733,0.90804,125.141373
V1072,2644886.38813,1171791.02085,2.494715,0.938284,145.018833
V1073,2649276.94777,1259889.29864,0.959249,0.869607,55.763084
V1074,2705914.07999,1194838.54639,2.694844,0.938966,156.652023
V1075,2709745.62913,1234682.33304,1.492698,0.786,86.775249
V1076,2556961.85971,1148854.06692,0.960513,0.826755,55.850282
V1077,2614318.71445,1216987.86747,1.267748,0.886553,73.695126
V1078,2644839.62354,1223125.40601,1.262558,0.860827,73.394824
V1079,2592502.96698,1136126.56913,2.62853,0.943382,152.796496
V1080,2656975.31298,1229019.25034,1.325578,0.859013,77.059416
V1081,2697284.01623,1244665.56346,1.282494,0.839326,74.554844
V1082,2655549.79458,1262171.15203,0.929908,0.868754,54.057261
V1083,2490008.40424,1108025.48000,0.715786,0.876443,41.607692
V1084,2505107.39541,1149277.48641,1.218698,0.873476,70.847064
V1085,2785904.66493,1190158.49618,2.52562,0.938417,146.815899
V1086,2664912.79163,1185657.01595,2.341725,0.927945,136.1278
V1087,2770515.63255,1196962.79342,2.301901,0.92409,133.813176
V1088,2590034.67850,1123976.15797,1.708823,0.896664,99.338508
V1089,2511505.33147,1165796.10170,1.243766,0.892089,72.303963
V1090,2672800.23248,1267773.59283,1.11269,0.878568,64.681747
V1091,2613486.34230,1175706.23776,1.447491,0.830728,84.147486
V1092,2666749.44250,1236648.29225,1.261562,0.854547,73.33688
V1093,2682644.22786,1219338.79820,1.574567,0.794621,91.538519
V1094,2668687.53061,1254856.47488,1.157072,0.873407,67.262222
V1095,2524936.42158,1185813.33006,1.236228,0.903058,71.864875
V1096,2596857.32905,1205425.64191,1.176249,0.873833,68.377777
V1097,2530979.83365,1165250.55111,0.799885,0.899046,46.497678
V1098,2740153.42437,1191425.54672,2.665313,0.938373,154.935964
V1099,2658887.85899,1200727.12913,2.099361,0.918689,122.039208
V1100,2700932.43079,1249009.79165,1.30802,0.842994,76.039614
V1101,2596203.91997,1165667.49498,1.899284,0.898647,110.410194
V1102,2610157.97871,1178417.69447,1.262506,0.820815,73.393264
V1103,2614549.81004,1228944.14935,1.113173,0.887594,64.70757
V1104,2573699.13527,1157494.08738,1.420337,0.863337,82.568157
V1105,2571265.61624,1179515.61750,1.145749,0.858337,66.607984
V1106,2753822.83323,1166269.29439,2.328525,0.853111,135.367909
V1107,2668152.62440,1221863.82755,1.411157,0.788086,82.035837
V1108,2728525.02222,1267267.03967,1.123737,0.843101,65.325984
V1109,2707672.33658,1212284.35977,2.328735,0.914487,135.373361
V1110,2682473.06809,1162535.49727,2.433967,0.92819,141.486678
V1111,2658757.22871,1237270.84917,1.095097,0.854973,63.660087
V1112,2739167.44686,1227560.23654,2.148994,0.903659,124.924076
V1113,2562538.90464,1152909.05430,1.559026,0.881108,90.628327
V1114,2701044.93669,1217125.32846,1.887176,0.863968,109.705871
V1115,2602300.46896,1150766.18492,2.388622,0.93589,138.851828
V1116,2700785.36960,1197975.90442,2.505935,0.935395,145.671648
V1117,2742633.96482,1232063.69491,2.230916,0.919974,129.684573
V1118,2580250.00851,1095615.14328,2.173559,0.932243,126.353288
V1119,2712067.88966,1132654.69569,2.269417,0.797176,131.934853
V1120,2640585.03016,1231899.03277,1.202673,0.884285,69.912555
V1121,2564575.37635,1133370.87180,1.539483,0.898961,89.493964
V1122,2760785.52677,1199951.63464,1.402524,0.844625,81.534843
V1123,2648270.17200,1236055.56317,1.180249,0.880113,68.608864
V1124,2697537.85380,1192930.17459,2.094893,0.887885,121.781288
V1125,2819362.86403,1162815.05883,2.96492,0.944378,172.350626
V1126,2552586.68122,1162673.33064,0.829666,0.847269,48.228632
V1127,2793131.47446,1180061.91652,2.951125,0.952228,171.548969
V1128,2778863.18260,1178321.62561,2.556861,0.936579,148.631474
V1129,2529199.63411,1184797.17920,1.141716,0.909638,66.371415
V1130,2657596.29760,1236504.25017,1.193673,0.867164,69.389553
V1131,2643858.70625,1194696.89743,1.760855,0.884354,102.363277
V1132,2722426.26256,1226687.22783,1.693017,0.822519,98.42045
V1133,2753544.09812,1144686.92029,2.825823,0.940607,164.264402
V1134,2587985.35689,1092812.81105,3.399849,0.969444,197.631241
V1135,2713177.56516,1113689.64543,1.927628,0.707569,112.075356
V1136,2589043.18069,1231825.86061,1.22078,0.903375,70.966009
V1137,2597142.85669,1213888.66817,1.134493,0.88949,65.948918
V1138,2700414.73267,1114853.16105,1.568003,0.416828,91.195945
V1139,2680182.38208,1272740.36636,1.091026,0.871239,63.420143
V1140,2552370.04660,1176927.31853,1.005746,0.883495,58.467754
V1141,2597075.07228,1087949.65415,3.50868,0.970718,203.958095
V1142,2647778.90934,1166746.54822,2.386418,0.935487,138.723713
V1143,2786544.99632,1197851.58229,2.412133,0.933512,140.219389
V1144,2562316.81000,1149704.80561,1.733829,0.888404,100.790064
V1145,2586416.81977,1160804.71664,2.090236,0.918462,121.508273
V1146,2688319.21159,1171084.75845,2.363505,0.931304,137.391369
V1147,2768194.18500,1210995.84299,2.347909,0.928654,136.486854
V1148,2571975.71688,1127754.94212,1.786838,0.9198,103.87247
V1149,2595749.46608,1241106.07327,1.161591,0.877608,67.524667
V1150,2754932.13170,1219527.94795,1.482972,0.788487,86.212135
V1151,2727253.39192,1187746.62789,2.721905,0.941678,158.225159
V1152,2555429.29663,1218772.38058,1.173721,0.886803,68.231999
V1153,2624904.61005,1240407.33601,1.115227,0.885993,64.829044
V1154,2613221.38531,1180496.92872,1.307118,0.816883,75.986997
V1155,2685553.55064,1223553.65836,1.635306,0.798014,95.06885
V1156,2624099.71256,1255015.96388,1.142793,0.831951,66.436056
V1157,2743425.71441,1257191.15890,1.487323,0.791058,86.464053
V1158,2624078.30177,1158875.39947,2.403463,0.93359,139.715167
V1159,2636628.53471,1145761.59251,3.420534,0.970484,198.833095
V1160,2619711.76044,1218356.05112,1.302191,0.887164,75.69763
V1161,2614832.35129,1110519.98342,2.694724,0.943976,156.643667
V1162,2618648.01050,1225617.38657,1.177791,0.888859,68.464693
V1163,2634538.31783,1233988.79447,1.179969,0.893592,68.591893
V1164,2689642.80671,1166079.38084,2.387937,0.926749,138.81143
V1165,2512317.29410,1119528.32521,0.825127,0.879298,47.965634
V1166,2615419.03444,1135879.41385,2.560308,0.939394,148.830419
V1167,2659034.84634,1146033.61394,2.646435,0.944037,153.836862
V1168,2715825.63264,1081363.39378,1.240246,0.567418,72.122731
V1169,2536821.27808,1179321.87959,0.952779,0.912368,55.385363
V1170,2495892.75355,1142903.85476,1.656289,0.883185,96.284542
